"story_link","user_code","age_group","agreed","close_date_time","close_timestamp","created","department","disability","ease","environment","experiment_date_datepicker","gender","id","open_date_time","open_timestamp","story_date","story_source","story_title","summary","task_condition","task_key","task_level","time_taken_in_seconds","what","when_happened","where_location","who","why"
"https://www.thepharmaletter.com/article/ivermectin-can-kill-covid-19-within-48-hours-monash-university-study-finds","SAP_2","51_plus","true","2021-9-19 16:36:39","1634657799375","19/10/2021 15:36:39","Computing","false","1","production","2021-10-19","male","f21f0394-f58a-48db-8206-7b4eb6e8d04d","2021-9-19 16:30:49","1634657449496","2020-04-21 00:00:00","tpl","Ivermectin can kill COVID-19 within 48 hours', Monash University study finds","Ivermectin can kill COVID-19 within 48 hours', Monash University study finds. Ummm... Dr Kylie Wagstaff said something intelligent, and some drugs did something.","viz","ivermectin-can-kill-covid-19-within-48-hours-monash-university-study-finds","post_graduate_phd","349879","drugs, virus, treatment, research","few_years_ago","not sure","Kylie Wagstaff","not sure"
"https://www.thepharmaletter.com/article/ivermectin-can-kill-covid-19-within-48-hours-monash-university-study-finds","SAP_3","51_plus","true","2021-9-26 16:39:44","1635262784869","26/10/2021 15:37:24","computing","false","3","production","2021-10-26","female","4c9d3509-98e8-424c-872f-6d64c129886f","2021-9-26 16:35:43","1635262543878","2020-04-21 00:00:00","tpl","Ivermectin can kill COVID-19 within 48 hours', Monash University study finds","According to Dr Wagstaff, recent studies show that a new potential drug can kill covid in several hours. ","viz","ivermectin-can-kill-covid-19-within-48-hours-monash-university-study-finds","post_graduate_phd","240991","a new discovery of potential drug against covid-19","few_years_ago","University of Monash","Dr Wagstaff, he was interviewed","contributes to fighting covid"
"https://www.thepharmaletter.com/article/ivermectin-can-kill-covid-19-within-48-hours-monash-university-study-finds","TPL_1","31_40","true","2021-10-3 16:50:5","1635958205259","03/11/2021 16:50:06","Editorial","false","4","production","2021-11-03","male","cd102d8c-9f13-401b-9c28-cca2112aa64b","2021-10-3 16:43:16","1635957796812","2020-04-21 00:00:00","tpl","Ivermectin can kill COVID-19 within 48 hours', Monash University study finds","A study from Monash University in Australia has shown that ivermectin, a widely-used parasitic, can kill coronavirus within 48 hours.","text","ivermectin-can-kill-covid-19-within-48-hours-monash-university-study-finds","post_graduate_ma_msc","408447","A university study in Australia showing that ivermectin can kill coronavirus rapidly","few_years_ago","Australia","Monash University researchers; ivermectin","It shows that a readily available compound can kill coronavirus within 48 hours"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_1","21_30","true","2021-10-15 10:35:5","1636972505043","15/11/2021 10:35:06","Computing","false","2","production","2021-11-15","female","ca454aa4-9767-4b50-aa2e-c577eff70ee8","2021-10-15 10:29:39","1636972179110","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","Novavax's vaccine might not gave a good efficacy when it comes to other COVID strains (such as the Beta strain). ","viz","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_phd","325933","results on the Novavax vaccine, related to different COVID strains.","current_month","The US","Novavax staff","talks about a new vaccine called Novavax and the results from its trails"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_10","21_30","true","2021-10-19 16:31:9","1637339469338","19/11/2021 16:31:10","Education","false","3","production","2021-11-19","female","26cee096-5210-4369-9908-43b09418dfc2","2021-10-19 16:27:38","1637339258184","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","The story is about the efficacy of the vaccine Novavax and the need to file for regulatory approvals and therefore be able to manufacture more of the drug.","text","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_phd","211154","The vaccine","current_month","South Africa","Novavax, South Africa","It is about the efficacy of the vaccine"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_11","21_30","true","2021-10-20 10:41:19","1637404879990","20/11/2021 10:41:21","Computing","false","3","production","2021-11-20","female","b1a15b1c-340e-47bf-ad3c-cde9121df522","2021-10-20 10:35:19","1637404519576","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","It is a about a Covid vaccine that was developed in the US and is effective but that will probably not be used in the United States and will instead be used in other countries. It is unclear how effective it is against the Delta varient. ","text","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_ma_msc","360414","new covid vaccine","current_month","united states","Novavax, Nancy Jaser, United States","it talks about a new covid vaccine that could be used in countries with limited vaccine access"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_12","upto_20","true","2021-10-21 10:50:59","1637491859388","21/11/2021 10:51:01","Anthropology ","false","1","production","2021-11-21","female","b99d9e58-e60c-4a0b-bcb6-2221bbe878a4","2021-10-21 10:43:41","1637491421247","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","In Mexico, the supplies are decreasing. Operation warp speed - distributing millions of vaccines to other countries ","viz","challenges-expected-for-novavax-covid-19-vaccine-in-usa","under_graduate_year_2","438141","supplies in Mexico are decreasing, Alpha and Beta strains","current_month","United states of America ","Mexico, India ","highlights the potential challenges expected to come from the Novavax vaccine "
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_13","21_30","true","2021-10-21 17:24:45","1637515485724","21/11/2021 17:24:45","Institute of Management Studies","false","1","production","2021-11-21","female","54a30c35-c716-4a29-a4a1-fe8b1d12364e","2021-10-21 17:19:33","1637515173167","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","There are a few challenges regarding the Novavax' COVID-19 vaccine. According to the data by Globaldata, in trials in Mexico and India, the efficacy of the vaccine is not high for the Alpha and Beta strains.","viz","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_ma_msc","312557","Challenges expected for Novavax' COVID-19 vaccine in USA","few_month_ago","America","Nasdaq, Operation Warp Speed, Globaldata, Novavax","Inform public about the potential issues of the Novavax' COVID-19 vaccine"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_14","21_30","true","2021-10-22 10:46:27","1637577987341","22/11/2021 10:46:28","Department of Art","false","4","production","2021-11-22","female","f24a15f2-9812-4870-b1ac-7f75db0700e1","2021-10-22 10:38:41","1637577521965","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","US vaccines developer Novavax further demonstrated excellent results from its pivotal vaccine trial.","text","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_ma_msc","465376","Challenges expected for Novavax' COVID-19 vaccine in USA","current_month","United States","US vaccines developer Novavax","a large number of Novavax will likely be distributed to ountries with a greater need for supply."
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_15","41_50","true","2021-10-23 11:29:0","1637666940333","23/11/2021 11:29:02","Sociology","false","3","production","2021-11-23","female","1f2b0f01-65ef-42a6-80e5-fe59ec51ca6b","2021-10-23 11:15:31","1637666131224","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","The new vaccine Novavax has shown positive success rate in trials of patients with the Covid-19 virus. The Novavax vaccine has an almost 100% success rate in limiting the most severe symptoms caused by the virus. ","text","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_phd","809109","The discovery and potential implementation of a new vaccine to reduce the potentially deathly impact of the Covid-19 virus.","today","USA and Mexico","Novavax, GlobalData, Ms Jaser, USA, Mexico, Serum Institute of India, GAVI.","A key development announced for a new vaccine that has shown very positive results in trials to help with the fight against the Covid-19 global pandemic."
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_16","21_30","true","2021-10-22 18:48:17","1637606897889","22/11/2021 18:48:19","English and Creative Writing","false","2","production","2021-11-22","female","ffb74fa3-c4b2-4c08-8968-9f511d08e62d","2021-10-22 18:40:18","1637606418247","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","Issues and challenges in the production of the Novavax vaccine to fight against coronavirus and its various strains.","viz","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_ma_msc","479642","Challenges in the production of Novavax vaccine","few_month_ago","Mexico","Novavax/Vaccines","To create a vaccine, Novavax, against coronavirus"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_17","21_30","true","2021-10-23 13:6:7","1637672767493","23/11/2021 13:06:09","Computing","false","3","production","2021-11-23","female","a254337d-b3dc-451c-bfbb-e2aa9e14dae2","2021-10-23 12:57:12","1637672232623","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","Novavax in USA has developed a vaccine by studying global data of patients. However, the extent to which the vaccine is effective is challenged by the emergence of strains of the coronavirus.","viz","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_ma_msc","534870","Novavax' COVID-19 vaccine's challenges","few_month_ago","the United States","Novavax' COVID-19 vaccine","It involves many countries and people, and concerns the ability to fight the coronavirus."
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_18","21_30","true","2021-10-24 13:34:38","1637760878777","24/11/2021 13:34:40","Computing","false","4","production","2021-11-24","male","1c9d7743-9213-4472-b1c6-759cd52761e5","2021-10-24 13:24:30","1637760270688","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","The company Novavax had positive clinical trials for a COVID-19 vaccine but, despite this, the vaccine is unlikely to have much uptake in the US.","text","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_ma_msc","608089","Novavax, COVID-19, PREVENT-19, the development of a vaccine in relation to clinical trials being run across the globe","few_month_ago","US, India, South Africa, UK, Mexico","Novavax, US, Nancy Jaser","It tells us about a vaccine being developed in relation to clinical trials to help prevent various strains of COVID-19"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_19","31_40","true","2021-10-24 19:10:35","1637781035280","24/11/2021 19:10:36","Institute of Creative and Cultural Entrepreneurship","false","4","production","2021-11-24","female","4892cdc7-1697-474a-8f33-c13daf224bd3","2021-10-24 18:57:40","1637780260489","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","The article talks about Novavax, the US vaccines developer , have developed and tested their new vaccine , NVX-CoV2373. NVX-CoV2373 have produced positive results, proving its effectiveness against covid19, especially among the participants who have contracted the alpha and beta variants of covid19. 
However, NVX-CoV2373 has not been tested on people with the delta variant yet. More tests are being conducted at the moment. ","text","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_ma_msc","774791","How the NVX-CoV2373 have generated positive results in it's tests with the Prevent-19 trial population , How NVX-CoV2373 has not been tested with people with the delta variant yet but have proved effective against the alpha and beta variants","few_month_ago","USA, Novavax testing/research sites","Novavax , USA, countries who have more urgent need of covid19 vaccine, Mexico trial population, Alpha, beta, delta variants,PREVENT-19 trial population, GlobalData","Possible vaccine against covid19 , once the vaccine is approved, it will be used globally , how the test results have proved to be effective against covid19 virus"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_2","21_30","true","2021-10-15 13:0:46","1636981246131","15/11/2021 13:00:43","Computing","false","4","production","2021-11-15","female","227da79b-4adc-4005-840e-5c5ae8bd256e","2021-10-15 12:49:29","1636980569304","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","The story is concerned with the vaccination rates with NVX-CoV2373 within the US and Mexico. It explains the observed efficiency of the vaccine on a global scale. The story gives a possible outlook into Novavax further plans of distributing the vaccine.","text","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_ma_msc","676827","COVID-19, Vaccination Rates, Vaccination Efficiency","few_month_ago","US, Mexico, UK, South Africa","Novavax","Public Health, Pandemic Prevention"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_20","21_30","true","2021-10-25 8:34:6","1637829246609","25/11/2021 08:34:04","English and Creative Literature","false","2","production","2021-11-25","male","30caac0d-115f-4fb4-a614-d80e8cf74254","2021-10-25 8:27:54","1637828874567","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","The story speaks about the challanges that the Novavax' vaccine will face in the Usa while new variants appear around the globe and more people get infected by the virus.","viz","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_phd","372042","Expected challanges that Novavax' COVID-19 vaccine will face in USA","few_month_ago","United States of America","Novavax' vaccine","Because it shows what are the challanges that vaccines and the company producing them have to face around the globe"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_21","31_40","true","2021-10-25 17:17:37","1637860657608","25/11/2021 17:17:40","Visual Cultures","false","2","production","2021-11-25","female","45d8c445-eb5e-41ba-994c-f4cb86f2177d","2021-10-25 17:8:17","1637860097387","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","The Novavax vaccine trials developed by Nasdaq in the USA are experiencing supply issues from Mexico.","viz","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_phd","560221","COVID-19, vaccine trials, Novavax, USA","current_month","United States","Nasdaq, USA","USA is experiencing supply problems for vaccine"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_22 ","51_plus","true","2021-10-26 11:35:46","1637926546719","26/11/2021 11:35:48","Computing","true","2","production","2021-11-26","male","766ba3b6-bbbe-419d-b594-587006529f8a","2021-10-26 11:25:18","1637925918816","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","Novavax has been doing a large scale in USA & Mexico, where results against the alpha variant have been around 93%. Other trial are taking place in South Africa and the UK. The trials are intended to lead to approval shortly and then made available in the USA and outside.","text","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_phd","627903","Drug trial & approval","few_month_ago","USA, Mexico","Novavax/Vacine Developer, Serum Institute of India/Manufacturing Partner, Gavi/Manufacturing Partner, Global Data/Nancy Jaser/Phrama Analyst","It indicates the efficacy and availability of the Covid-19 drug"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_23","21_30","true","2021-10-26 14:2:48","1637935368921","26/11/2021 14:02:50","Management with Marketing","false","4","production","2021-11-26","male","67c52502-8f4f-4da9-be9b-6a9e842327e1","2021-10-26 13:54:22","1637934862876","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","Despite testing over 30,000 participants, as there are so many variants, they are finding it very challenging to make that all in one vaccine that would eliminate all variants.","text","challenges-expected-for-novavax-covid-19-vaccine-in-usa","under_graduate_year_3","506045","Successful Vaccine Trials","current_month"," South Africa and India"," Participants","It's important as they are making progress"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_24","21_30","true","2021-10-26 16:43:54","1637945034849","26/11/2021 16:43:47","Occupational Psychology","false","3","production","2021-11-26","female","289a902e-376a-4fb8-9292-e8fb0c1b19fb","2021-10-26 16:34:34","1637944474668","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","Novavax vaccine faces challenges in USA, such as effectiveness against Covid-19 and global strains..","viz","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_ma_msc","560181","the challenges the Novavax vaccine will have if taken in the USA","few_month_ago","United states of America","Novavax vaccine, USA, covid-19","Gives a risk assessment of the vaccine and how it will effect USA, other countries, supply issues and rate of success"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_25","21_30","true","2021-10-27 12:26:28","1638015988728","27/11/2021 12:26:28","Institute of Management ","false","3","production","2021-11-27","female","98e301d7-9aca-479d-a2f7-b1d387d52177","2021-10-27 12:24:31","1638015871502","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","The story highlights the main challenges the US government is facing when using the Novavax' COVID-19 vaccine.","viz","challenges-expected-for-novavax-covid-19-vaccine-in-usa","under_graduate_year_3","117226","Novavax' COVID-19 vaccine","current_month","Challenges expected for Novavax' COVID-19 vaccine","Novavax, USA","Tackling the covid pandemic"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_26","upto_20","true","2021-10-30 17:18:55","1638292735998","30/11/2021 17:18:56","Computing","false","4","production","2021-11-30","female","c9976c1f-8d66-4fe3-94bd-dcc9a35c908b","2021-10-30 17:2:0","1638291720724","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","In summary, The COVID-19 vaccine, NVX-CoV2373 developed by Novavax is successful, despite the decreasing number of people taking it in the US and as a result, the first dose vaccines will be given to countries with a more urgent demand for the supply of 1st does vaccines. There are very few cases associated with the Delta Variant, but the Phase IIb trial in South Africa showed 48% efficacy against Beta while a Phase III trial in the UK indicated 86% efficacy for Alpha. It has shown that the virus is still important in protecting against coronavirus and the company a COVAX  with its partners, Serum Institute of India and GAVI, Will produce vaccines and give them to countries that have a higher demand than in the US","text","challenges-expected-for-novavax-covid-19-vaccine-in-usa","under_graduate_year_1","1015274","It was about the effectiveness of the  COVID-19 vaccine, NVX-CoV2373 and how even though it was effective, they had more supply then demand. Also taking about the  trials against the Delta variant and the effectiveness in South African version verses Uk version. ","few_month_ago","US, Mexico, UK, South Africa","Novavax, US, Mexico, UK, South Africa, Nancy Jaser","It show the problems assocaiated with the getting people to take the vaccine, why people are still catching the Virus and the battle against the varients. "
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_27","upto_20","true","2021-10-30 19:38:27","1638301107475","30/11/2021 19:38:30","Computing","false","3","production","2021-11-30","female","055637c1-d0c5-4f1c-b10f-37ee40db8991","2021-10-30 19:27:50","1638300470623","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","The story is about descibes Novavax's experiment into what effect his vaccine has on covid. It goes through his experiment and gives details about the results he obtained. ","text","challenges-expected-for-novavax-covid-19-vaccine-in-usa","under_graduate_year_2","636852","The Novavax vaccine not being used as much as it should in the USA","few_month_ago","America","Novavax","It gives detailed information about the vaccine and explains the positve effects which may resulting it being used more in the US. "
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_28","21_30","true","2021-11-2 16:48:25","1638463705649","02/12/2021 16:48:25","Computing","false","3","production","2021-12-02","female","5950d73c-c2d2-4fda-87ca-a5921a62690c","2021-11-2 16:38:41","1638463121231","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","Reports on the progress of the Novavax vaccine rollout in the US. Discusses information surrounding how many doses are needed, how many of the population have already been vaccinated etc as well as challenges faced including new strains of the virus.","viz","challenges-expected-for-novavax-covid-19-vaccine-in-usa","under_graduate_year_3","584418","The Novavax vaccine rollout in the US, how much of the population are being vaccinated, challenges faced including new strains of the virus whose resistance to the vaccine is unknown","current_month","United States of America","Novavax","Discusses information important to a large population of people, centres around healthcare and the curing of a global pandemic responsible for millions of deaths"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_29","21_30","true","2021-11-6 19:27:44","1638818864436","06/12/2021 19:27:48","Media and Communications","false","4","production","2021-12-06","female","4d6c2875-edfb-4a24-aefe-3708244d7fc8","2021-11-6 19:16:17","1638818177835","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","Novavax' COVID-19 vaccine has faced challenges in its developments but its company is working very hard to get its vaccine globally distributed. Medical trials have shown positive efficacy as well as effectiveness on different strains of the virus. It has a practical number of doses required for each individual and seem to fare well for possible COVID-19 variants. It is working towards international approval and plans to ship hundreds of millions of doses to countries like India.","viz","challenges-expected-for-novavax-covid-19-vaccine-in-usa","under_graduate_year_3","686601","The story is about whether the Noravax COVID-19 vaccine would be effective and safe for mass distribution","few_month_ago","It takes place in the USA","Nasdaq (who might be the company developing this vaccine)","It is important because it is a matter of public health."
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_3","31_40","true","2021-10-16 11:14:43","1637061283433","16/11/2021 11:14:45","English and Creative Writing ","false","2","production","2021-11-16","female","efff8dff-e09e-4748-baa0-4bd38f660313","2021-10-16 11:9:18","1637060958820","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","The news source has shown there is no worry about the supply of vaccination, and in fact, that vaccination can be used in other countries for a huger impact. ","text","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_phd","324613","there are still plentiful supply of vaccination can be used alternatively ","current_month","America ","Vaccination Company ","it is about the supply of vaccination "
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_30","21_30","true","2021-11-7 16:29:13","1638894553860","07/12/2021 16:29:15","Psychology","false","4","production","2021-12-07","female","7121fb3d-0ed2-43ab-9347-e1484d884c05","2021-11-7 16:17:50","1638893870947","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","The story above is looking at the Novavax COVID-19 vaccine and whether it is an effective vaccine to be implemented. Trials and testing have been used within the US and Mexico, while more is said to be used outside the US to be used in more places in need. There has been a challenge to this vaccine with the delta variant, so there are questions about whether it is effective, especially with its decreased usage across the US e.t.c.","text","challenges-expected-for-novavax-covid-19-vaccine-in-usa","under_graduate_year_3","682913","The Novavax Covid-19 vaccine and its efficacy and use","few_month_ago","Worldwide (Mexico, South Africa,U.K), mainly the US as its developed there. ","Novavax, US, COVID-19, other countries receiving the vaccine","As a vaccine of the pandemic. Whether its effective, "
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_31","21_30","true","2021-11-7 20:4:8","1638903848764","07/12/2021 19:04:10","Computing","false","4","production","2021-12-07","other","bbda88f7-11a5-4513-bf67-af1be762b705","2021-11-7 19:56:20","1638903380031","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","Novavax reports on the efficacy of its COVID-19 vaccine. The study has been performed on a big control group across two countries and reports high effectiveness rates however, it isn't certain how it might perform with new variants of the virus.","text","challenges-expected-for-novavax-covid-19-vaccine-in-usa","under_graduate_year_2","468733","The story describes the efficacy of a particular COVID-19 vaccine, and where it's going from there.","current_month","The story took place across the US and Mexico, and also mentions India.","Novavax, COVID-19","Again, the story is important as the profits made by few on COVID-19 vaccines seem immoral and there are alternatives needed to be supplied worldwide."
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_32","21_30","true","2021-11-8 16:37:47","1638981467300","08/12/2021 16:37:47","Computing","false","2","production","2021-12-08","female","97b2ef91-6a7f-4e56-831a-a9457eb2413f","2021-11-8 16:32:44","1638981164549","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","The Novavax' COVID-19 vaccine in USA has caused a few issues such as supplies decreasing, larger doses required to improve efficiency of the vaccine etc. It also discusses how it effects new variants.","viz","challenges-expected-for-novavax-covid-19-vaccine-in-usa","under_graduate_year_2","302751","COVID-19, The vaccine,","current_month","The USA","Researchers","The impact of the vaccine"
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_33","21_30","true","2021-11-9 17:33:39","1639071219542","09/12/2021 17:33:39","Computing","false","3","production","2021-12-09","male","9d4bea7a-1d00-49ee-a22f-b38422248c70","2021-11-9 17:28:32","1639070912091","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","Vaccine realise trails of Novavax provided results from developers from Nasdaq which demonstrated the data. Global data uptake, Mexico rate supplies decreased. doses were needed to help fight the variants. More strains were announced in India and spread between 100 millions people and keep spreading around world","viz","challenges-expected-for-novavax-covid-19-vaccine-in-usa","under_graduate_year_3","307451","Covid 19","few_month_ago","United state of America ","Novavax","Global pandemic - Covid-19 vaccine "
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_4","upto_20","true","2021-10-16 13:51:54","1637070714301","16/11/2021 13:51:55","Management Studies","false","3","production","2021-11-16","male","6fce6636-2cf7-4ba4-b3cb-3e84b1ca1bad","2021-10-16 13:46:6","1637070366058","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","Vaccines taker a long time to research, develop and test. With the help of multiple countries, a larger budget and quicker approval, it can take a lot less time to develop.","viz","challenges-expected-for-novavax-covid-19-vaccine-in-usa","under_graduate_year_1","348243","Development of vaccines","current_month","India, mexico, vaccination test sites","Multiple countries","Vaccinations are a long process when it comes to development. Due to the complications, it means its harder when operating under a rushed time schedule. "
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_5","21_30","true","2021-10-16 16:53:6","1637081586516","16/11/2021 16:53:09","Computing","false","2","production","2021-11-16","male","cfd81668-e419-4fd2-8a6b-7e8e03d6eb36","2021-10-16 16:39:32","1637080772185","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","Nasdaq published their results on their trials of novavax for the use against covid. It is important for the vaccine to succeed because places like Mexico have an increase in covid rates and their supplies to vaccines are decreasing. The dosis need to be of higher efficacy to better deal with other variants before more strains arises. Nasdaq has made a deal in India to put their novavax in operation warp speed to be able to get approved and distributed to other countries","viz","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_ma_msc","814331","The story is about the ordeal of Nasdaq to get their vaccine, novavax, approved to use against the virus.","current_month","Mexico/India","Nasdaq/Mexico/India","The story is important so the audience can see how much goes into developing a vaccine and be reassured of it efficacy against covid to ultimately encourage others to get vaccinated."
"https://www.thepharmaletter.com/article/challenges-expected-for-novavax-covid-19-vaccine-in-usa","GOLD_6","31_40","true","2021-10-17 16:33:30","1637166810897","17/11/2021 16:33:32","English and Creative Writing","false","3","production","2021-11-17","female","72f7f07a-0939-480b-ad1d-92194f044d8d","2021-10-17 16:23:45","1637166225848","2021-06-23 00:00:00","tpl","Challenges expected for Novavax' COVID-19 vaccine in USA","US vaccines developer Novavax has developed a vaccine for the Covid-19 pandemic called NVX-CoV2373, which has been tested by 30,000 participants across 119 sites in the US and Mexico. It is shown to be  93% effective. And it will likely be sent to countries who have yet to have a high intake of vaccine. However, it has not been tested against the delta variant. Therefore, there are concerns remained for the vaccine.","text","challenges-expected-for-novavax-covid-19-vaccine-in-usa","post_graduate_phd","585049","Novavax has developed a COVID-19 vaccine but there are challenges for it to be uptaken widely","few_month_ago","US, Mexico","Novavax, US, Nancy Jaser","Because there is a pandemic whose harmful effect is to be alleviated"
